,country,year,CH4,CO2,mining,GHG,N20,NO,Renewable,SO2,copdDalys,prev_CH4,prev_CO2,prev_mining,prev_GHG,prev_N20,prev_NO,prev_Renewable,prev_SO2,prev_copdDalys
913,Sweden,1999_to_2000,-6.61000000000001,-1135.73,-0.01,-1339.96000000001,-0.290000000000003,-4.52000000000001,7.9,-2.47,1489.17154713956,-7.99000000000001,-2876.50999999999,-0.05,-3094.83,-0.73,-7.5,-0.910000000000004,-10.03,2312.83696086057
914,Sweden,2000_to_2001,-2.90999999999997,932.629999999997,-0.00999999999999998,819.610000000001,-0.41,-10.02,-5.21,-2.32,1550.10593979177,-6.61000000000001,-1135.73,-0.01,-1339.96000000001,-0.290000000000003,-4.52000000000001,7.9,-2.47,1489.17154713956
915,Sweden,2001_to_2002,-9.87,955.459999999999,0,707.840000000011,-0.399999999999999,-7.39999999999998,-3.57,0.0499999999999972,1817.42657667579,-2.90999999999997,932.629999999997,-0.00999999999999998,819.610000000001,-0.41,-10.02,-5.21,-2.32,1550.10593979177
916,Sweden,2002_to_2003,-8.39000000000001,588.050000000003,0.02,375.119999999995,-0.109999999999999,-4.52000000000001,-5.58,-0.350000000000001,990.491870841564,-9.87,955.459999999999,0,707.840000000011,-0.399999999999999,-7.39999999999998,-3.57,0.0499999999999972,1817.42657667579
917,Sweden,2003_to_2004,1.05000000000001,-684.650000000001,0.07,-562.070000000007,0.0300000000000011,-4.50999999999999,0.140000000000001,-4.51,982.303762987998,-8.39000000000001,588.050000000003,0.02,375.119999999995,-0.109999999999999,-4.52000000000001,-5.58,-0.350000000000001,990.491870841564
918,Sweden,2004_to_2005,-7.59,-2623.06,0.14,-2831.12,-0.360000000000003,-4.52000000000001,6.37,-1.17,819.768164899637,1.05000000000001,-684.650000000001,0.07,-562.070000000007,0.0300000000000011,-4.50999999999999,0.140000000000001,-4.51,982.303762987998
919,Sweden,2005_to_2006,-4.53999999999999,-178.590000000004,0.13,-376.669999999998,-0.189999999999998,-3.40000000000001,-2.77,-0.280000000000001,797.988025828017,-7.59,-2623.06,0.14,-2831.12,-0.360000000000003,-4.52000000000001,6.37,-1.17,819.768164899637
920,Sweden,2006_to_2007,-10.48,-733.369999999995,-0.01,-1118.2,-0.540000000000001,-6.22999999999999,1.64,-4.66999999999999,689.498838755855,-4.53999999999999,-178.590000000004,0.13,-376.669999999998,-0.189999999999998,-3.40000000000001,-2.77,-0.280000000000001,797.988025828017
921,Sweden,2007_to_2008,-10.89,-2084.9,0.11,-2375.73,0.270000000000001,-8.19,2,-2.34,675.492025325468,-10.48,-733.369999999995,-0.01,-1118.2,-0.540000000000001,-6.22999999999999,1.64,-4.66999999999999,689.498838755855
922,Sweden,2008_to_2009,-6.18000000000001,-3624.88,-0.28,-4256.68,-0.570000000000002,-12.26,2.62,-2.44,944.029602447496,-10.89,-2084.9,0.11,-2375.73,0.270000000000001,-8.19,2,-2.34,675.492025325468
923,Sweden,2009_to_2010,-4.87,5811.1,0.45,5970.56,0.570000000000002,3.86000000000001,-2.96,1.67,1041.7529551061,-6.18000000000001,-3624.88,-0.28,-4256.68,-0.570000000000002,-12.26,2.62,-2.44,944.029602447496
924,Sweden,2010_to_2011,-6.02000000000001,-3875.32,0.03,-4335.84,-1.02,-7.75999999999999,1.2,-2.66,1340.72884076354,-4.87,5811.1,0.45,5970.56,0.570000000000002,3.86000000000001,-2.96,1.67,1041.7529551061
925,Sweden,2011_to_2012,-6.66,-2474.89,-0.14,-2837.17,-0.130000000000001,-5.98000000000002,3.46,-0.580000000000002,1135.5461571191,-6.02000000000001,-3875.32,0.03,-4335.84,-1.02,-7.75999999999999,1.2,-2.66,1340.72884076354
926,Sweden,2012_to_2013,-2.84999999999999,-1605.67000000001,-0.17,-1686.59,0.140000000000001,-2.69999999999999,-5.18,-2.18,775.810486676724,-6.66,-2474.89,-0.14,-2837.17,-0.130000000000001,-5.98000000000002,3.46,-0.580000000000002,1135.5461571191
927,Sweden,2013_to_2014,-5.06,-1748.78,-0.0700000000000001,-1761.35,0.18,-1.42000000000002,2.31,-2.73,826.166932683176,-2.84999999999999,-1605.67000000001,-0.17,-1686.59,0.140000000000001,-2.69999999999999,-5.18,-2.18,775.810486676724
928,Sweden,2014_to_2015,-4.25,-0.799999999995634,-0.07,-107.18,0.0700000000000003,-4.22,7.75,-3.05,1323.12818700758,-5.06,-1748.78,-0.0700000000000001,-1761.35,0.18,-1.42000000000002,2.31,-2.73,826.166932683176
929,Sweden,2015_to_2016,-3.38,-364.190000000002,0.01,-453.239999999998,-0.0700000000000003,-2.53,-6.81999999999999,0.739999999999998,654.078010362238,-4.25,-0.799999999995634,-0.07,-107.18,0.0700000000000003,-4.22,7.75,-3.05,1323.12818700758
930,Sweden,2016_to_2017,-1.62,-665.75,0.2,-570.910000000003,0.600000000000001,-3.55999999999997,0.699999999999996,-0.789999999999999,456.969683786112,-3.38,-364.190000000002,0.01,-453.239999999998,-0.0700000000000003,-2.53,-6.81999999999999,0.739999999999998,654.078010362238
932,Switzerland,1991_to_1992,-3.30999999999997,-124.120000000003,-0.03,-262.349999999999,-0.18,-6.78,-0.299999999999997,-2.43,268.342295362076,-2.84,1979.4,0,1879.59,-0.0400000000000009,-3.15000000000001,2.24,-0.300000000000004,620.956658647505
933,Switzerland,1992_to_1993,-4.38000000000002,-2408.68,0,-2474.85,0.31,-12.01,2.26,-4.92,286.699570745986,-3.30999999999997,-124.120000000003,-0.03,-262.349999999999,-0.18,-6.78,-0.299999999999997,-2.43,268.342295362076
934,Switzerland,1993_to_1994,-2.03,-925.129999999997,-0.01,-1007.06,-0.17,-2.53999999999999,0.909999999999997,-2.75,500.710340455429,-4.38000000000002,-2408.68,0,-2474.85,0.31,-12.01,2.26,-4.92,286.699570745986
935,Switzerland,1994_to_1995,-0.0300000000000011,736.940000000002,0.03,915.519999999997,0.0999999999999996,-4.33,-3.21,-0.190000000000001,742.662427170944,-2.03,-925.129999999997,-0.01,-1007.06,-0.17,-2.53999999999999,0.909999999999997,-2.75,500.710340455429
936,Switzerland,1995_to_1996,-2.44,685.989999999998,-0.02,602.599999999999,-0.24,-5.73,-4.87,-1.45,52.4170884775303,-0.0300000000000011,736.940000000002,0.03,915.519999999997,0.0999999999999996,-4.33,-3.21,-0.190000000000001,742.662427170944
937,Switzerland,1996_to_1997,-5.94999999999999,-1061.55,0.02,-1129.28,-0.0700000000000003,-4.45999999999999,3.53,-3.28,368.062889475987,-2.44,685.989999999998,-0.02,602.599999999999,-0.24,-5.73,-4.87,-1.45,52.4170884775303
938,Switzerland,1997_to_1998,-2.84,1577.55,0,1565.97,-0.219999999999999,-0.600000000000009,-1.12,0.740000000000002,334.116399712308,-5.94999999999999,-1061.55,0.02,-1129.28,-0.0700000000000003,-4.45999999999999,3.53,-3.28,368.062889475987
939,Switzerland,1998_to_1999,-3.44999999999999,-168.980000000003,-0.00999999999999998,-210.580000000002,-0.0999999999999996,-0.599999999999994,4.29,-2.89,79.0884882434693,-2.84,1577.55,0,1565.97,-0.219999999999999,-0.600000000000009,-1.12,0.740000000000002,334.116399712308
940,Switzerland,1999_to_2000,-2.23000000000002,-828.25,-0.01,-577.760000000002,0.549999999999999,-2.39,-2.24,-2.83,-309.060642670855,-3.44999999999999,-168.980000000003,-0.00999999999999998,-210.580000000002,-0.0999999999999996,-0.599999999999994,4.29,-2.89,79.0884882434693
941,Switzerland,2000_to_2001,1.65000000000001,1464.86,0,1520.42000000001,-0.199999999999999,-3.24000000000001,2.31,0.810000000000002,-716.386647975698,-2.23000000000002,-828.25,-0.01,-577.760000000002,0.549999999999999,-2.39,-2.24,-2.83,-309.060642670855
942,Switzerland,2001_to_2002,-1.78,-1614.85,0,-1532.74000000001,0.0899999999999999,-4.66,-3.95,-2.22,228.303986650528,1.65000000000001,1464.86,0,1520.42000000001,-0.199999999999999,-3.24000000000001,2.31,0.810000000000002,-716.386647975698
943,Switzerland,2002_to_2003,-3.21000000000001,1184.31,-0.01,1027.4,-0.66,-0.959999999999994,-0.310000000000002,0.220000000000001,584.536639572274,-1.78,-1614.85,0,-1532.74000000001,0.0899999999999999,-4.66,-3.95,-2.22,228.303986650528
944,Switzerland,2003_to_2004,-1.36999999999998,584.489999999998,0,602.300000000003,-0.25,-0.469999999999999,-0.57,-0.26,-325.773134308329,-3.21000000000001,1184.31,-0.01,1027.4,-0.66,-0.959999999999994,-0.310000000000002,0.220000000000001,584.536639572274
945,Switzerland,2004_to_2005,0.599999999999994,551.830000000002,0,716.330000000002,0.380000000000001,0.739999999999995,1.40000000000001,-0.98,400.134671860105,-1.36999999999998,584.489999999998,0,602.300000000003,-0.25,-0.469999999999999,-0.57,-0.26,-325.773134308329
946,Switzerland,2005_to_2006,0.659999999999997,-414.550000000003,-0.00999999999999998,-392.010000000002,-0.360000000000001,-1.56999999999999,-4.13,-0.73,-27.1856972192254,0.599999999999994,551.830000000002,0,716.330000000002,0.380000000000001,0.739999999999995,1.40000000000001,-0.98,400.134671860105
947,Switzerland,2006_to_2007,-0.710000000000008,-2005.31,-0.01,-1863.06,0.32,-1.30000000000001,2.76,-1.7,343.62003036755,0.659999999999997,-414.550000000003,-0.00999999999999998,-392.010000000002,-0.360000000000001,-1.56999999999999,-4.13,-0.73,-27.1856972192254
948,Switzerland,2007_to_2008,2.81999999999999,1345.94,0,1365.49000000001,-0.42,-0.239999999999995,0.960000000000001,0.119999999999999,388.676895859731,-0.710000000000008,-2005.31,-0.01,-1863.06,0.32,-1.30000000000001,2.76,-1.7,343.62003036755
949,Switzerland,2008_to_2009,-3.67999999999998,-1179.59,0.01,-1442.72,-0.369999999999999,-4.78,-0.210000000000001,-1.33,766.411591175573,2.81999999999999,1345.94,0,1365.49000000001,-0.42,-0.239999999999995,0.960000000000001,0.119999999999999,388.676895859731
950,Switzerland,2009_to_2010,-1.07000000000002,1514.83,0,1644.61,0.479999999999999,-0.739999999999995,1.07,0.120000000000001,386.794368025505,-3.67999999999998,-1179.59,0.01,-1442.72,-0.369999999999999,-4.78,-0.210000000000001,-1.33,766.411591175573
951,Switzerland,2010_to_2011,-2.19999999999999,-4064.03000000001,0,-4110.89,-0.24,-4.11,-2.79,-2.03,438.996234733211,-1.07000000000002,1514.83,0,1644.61,0.479999999999999,-0.739999999999995,1.07,0.120000000000001,386.794368025505
952,Switzerland,2011_to_2012,-1.13999999999999,1269.2,-0.01,1421.59,0.200000000000001,0.509999999999991,5.08,0.280000000000001,937.771910052441,-2.19999999999999,-4064.03000000001,0,-4110.89,-0.24,-4.11,-2.79,-2.03,438.996234733211
953,Switzerland,2012_to_2013,-2.56,931.119999999995,0,779.07,-0.33,0.0300000000000011,-0.509999999999998,-0.640000000000001,889.573009095257,-1.13999999999999,1269.2,-0.01,1421.59,0.200000000000001,0.509999999999991,5.08,0.280000000000001,937.771910052441
954,Switzerland,2013_to_2014,-0.130000000000024,-3951.41,-0.01,-3939.1,-0.0700000000000003,-3.81999999999999,-1.12,-0.7,284.222818733979,-2.56,931.119999999995,0,779.07,-0.33,0.0300000000000011,-0.509999999999998,-0.640000000000001,889.573009095257
955,Switzerland,2014_to_2015,-1.17999999999998,-501.239999999998,0.01,-464.889999999999,0.0999999999999996,-4.39,4.08,-1.63,822.598705004188,-0.130000000000024,-3951.41,-0.01,-3939.1,-0.0700000000000003,-3.81999999999999,-1.12,-0.7,284.222818733979
956,Switzerland,2015_to_2016,-1.75,459.419999999998,-0.02,312.809999999998,-0.0800000000000001,-1.87,-0.350000000000001,-0.44,262.859164004949,-1.17999999999998,-501.239999999998,0.01,-464.889999999999,0.0999999999999996,-4.39,4.08,-1.63,822.598705004188
957,Switzerland,2016_to_2017,-2.47,-1010.34,0,-852.129999999997,0.65,-3.56,1.22,-0.19,610.595966316367,-1.75,459.419999999998,-0.02,312.809999999998,-0.0800000000000001,-1.87,-0.350000000000001,-0.44,262.859164004949
959,Turkey,1991_to_1992,-3.69000000000005,5940.25,-0.16,6219.31,1.70999999999999,25.5,1.77,36.3799999999999,5374.37396395759,35.21,6473.53,-0.0700000000000001,7388.26000000001,-0.679999999999993,18.46,-2.58,90.8200000000002,4389.87241937075
960,Turkey,1992_to_1993,-9.08999999999992,7088.91,-0.25,7341.32000000001,2.69000000000001,-3.49000000000001,6.54,-115.38,6583.46739660745,-3.69000000000005,5940.25,-0.16,6219.31,1.70999999999999,25.5,1.77,36.3799999999999,5374.37396395759
961,Turkey,1993_to_1994,-11.2800000000002,-3578.05000000002,0.27,-6029.03,-8.31,793.34,-6.95,58.1599999999999,7237.53433411138,-9.08999999999992,7088.91,-0.25,7341.32000000001,2.69000000000001,-3.49000000000001,6.54,-115.38,6583.46739660745
962,Turkey,1994_to_1995,-7.23000000000002,13469.94,-0.12,13474.29,0.950000000000003,-46.9100000000001,2.16,86.5799999999999,4990.01979370264,-11.2800000000002,-3578.05000000002,0.27,-6029.03,-8.31,793.34,-6.95,58.1599999999999,7237.53433411138
963,Turkey,1995_to_1996,14.0600000000002,18618.89,-0.04,19634.73,2.30999999999999,149.85,1.45,132.29,723.610118863115,-7.23000000000002,13469.94,-0.12,13474.29,0.950000000000003,-46.9100000000001,2.16,86.5799999999999,4990.01979370264
964,Turkey,1996_to_1997,-29.3100000000002,12483.63,-0.0699999999999998,11230.27,-1.73999999999999,213.8,-4.13,172.2,7127.21461613488,14.0600000000002,18618.89,-0.04,19634.73,2.30999999999999,149.85,1.45,132.29,723.610118863115
965,Turkey,1997_to_1998,7.6400000000001,34.7099999999919,-0.0900000000000001,1604.03999999998,4.48999999999999,140.07,-0.510000000000005,35.2199999999998,3213.63296972058,-29.3100000000002,12483.63,-0.0699999999999998,11230.27,-1.73999999999999,213.8,-4.13,172.2,7127.21461613488
966,Turkey,1998_to_1999,54.5699999999999,-4236.12,-0.1,-2580.78000000003,1,-153.99,-8.25,-87.4200000000001,-4827.08290984522,7.6400000000001,34.7099999999919,-0.0900000000000001,1604.03999999998,4.48999999999999,140.07,-0.510000000000005,35.2199999999998,3213.63296972058
967,Turkey,1999_to_2000,-4.77999999999997,21986.44,0.08,21109.6,-2.92,99.71,-5.03,141.34,-6426.587728963,54.5699999999999,-4236.12,-0.1,-2580.78000000003,1,-153.99,-8.25,-87.4200000000001,-4827.08290984522
968,Turkey,2000_to_2001,-30.5,-16304.51,-0.02,-18458.44,-5.02,-103.17,-5.12,-259.02,19660.3599016825,-4.77999999999997,21986.44,0.08,21109.6,-2.92,99.71,-5.03,141.34,-6426.587728963
969,Turkey,2001_to_2002,-77.3899999999999,7491.61000000002,-0.0399999999999999,5702.03999999998,-0.11999999999999,-317.3,6.46,-110.83,20340.237505133,-30.5,-16304.51,-0.02,-18458.44,-5.02,-103.17,-5.12,-259.02,19660.3599016825
970,Turkey,2002_to_2003,80.1699999999998,15506.19,0.0599999999999999,19257.51,5.16,-103.84,-0.919999999999998,-80.7900000000002,23710.7416440654,-77.3899999999999,7491.61000000002,-0.0399999999999999,5702.03999999998,-0.11999999999999,-317.3,6.46,-110.83,20340.237505133
971,Turkey,2003_to_2004,24.99,7980.21999999997,0.03,9408.01000000001,1.75999999999999,401.9,5.43,-9.75,18649.6481025628,80.1699999999998,15506.19,0.0599999999999999,19257.51,5.16,-103.84,-0.919999999999998,-80.7900000000002,23710.7416440654
972,Turkey,2004_to_2005,66.6600000000001,19736.69,0.0900000000000001,22470.79,2.85000000000001,-67.3699999999999,-6.12,223.63,14847.6968160298,24.99,7980.21999999997,0.03,9408.01000000001,1.75999999999999,401.9,5.43,-9.75,18649.6481025628
973,Turkey,2005_to_2006,57.3299999999999,17448.38,-0.02,21151.8,7.00999999999999,-31.21,0.699999999999999,156.86,17534.7258376933,66.6600000000001,19736.69,0.0900000000000001,22470.79,2.85000000000001,-67.3699999999999,-6.12,223.63,14847.6968160298
974,Turkey,2006_to_2007,95.71,31087.53,0.02,33130.86,-2.52999999999999,-53.9000000000001,-6.23,362.81,18121.5484690851,57.3299999999999,17448.38,-0.02,21151.8,7.00999999999999,-31.21,0.699999999999999,156.86,17534.7258376933
975,Turkey,2007_to_2008,36.3700000000001,-3415.52000000002,0.11,-3832.26000000001,-4.91000000000001,-84.51,-1.73,35.2200000000003,23233.7249477954,95.71,31087.53,0.02,33130.86,-2.52999999999999,-53.9000000000001,-6.23,362.81,18121.5484690851
976,Turkey,2008_to_2009,-12.01,6038.45000000001,0.03,8005.87,7.79000000000001,-114.01,2.18,103.92,34181.9388757584,36.3700000000001,-3415.52000000002,0.11,-3832.26000000001,-4.91000000000001,-84.51,-1.73,35.2200000000003,23233.7249477954
977,Turkey,2009_to_2010,69.1399999999999,-979.609999999986,-0.02,3286.58000000002,4.53,-61.5599999999999,6.78,-105.01,19821.8134539834,-12.01,6038.45000000001,0.03,8005.87,7.79000000000001,-114.01,2.18,103.92,34181.9388757584
978,Turkey,2010_to_2011,95.0100000000002,25102.22,0.05,28947.95,3.59,4.31999999999994,-1.05,79.8600000000001,20986.0409551056,69.1399999999999,-979.609999999986,-0.02,3286.58000000002,4.53,-61.5599999999999,6.78,-105.01,19821.8134539834
979,Turkey,2011_to_2012,135.9,14183.96,-0.04,19424.28,3.81999999999999,-124.53,1.81,65.5099999999998,9531.62225998461,95.0100000000002,25102.22,0.05,28947.95,3.59,4.31999999999994,-1.05,79.8600000000001,20986.0409551056
980,Turkey,2012_to_2013,-64.9199999999996,-8445.63,-0.02,-7929.12,6.76000000000001,-23.64,1.54,-763.22,14869.1192650896,135.9,14183.96,-0.04,19424.28,3.81999999999999,-124.53,1.81,65.5099999999998,9531.62225998461
981,Turkey,2013_to_2014,73.4299999999998,16454.88,-0.15,19043.28,1.52,-11.71,-7.98,209.34,16219.784454765,-64.9199999999996,-8445.63,-0.02,-7929.12,6.76000000000001,-23.64,1.54,-763.22,14869.1192650896
982,Turkey,2014_to_2015,-237.8,19656.48,-0.14,14226.04,2.51000000000001,0.379999999999995,11.08,-198.84,5044.45987036254,73.4299999999998,16454.88,-0.15,19043.28,1.52,-11.71,-7.98,209.34,16219.784454765
983,Turkey,2015_to_2016,99.9400000000001,19907.8,0,25146.89,7.97999999999999,4.31000000000006,0.879999999999995,303.79,10708.8676512368,-237.8,19656.48,-0.14,14226.04,2.51000000000001,0.379999999999995,11.08,-198.84,5044.45987036254
984,Turkey,2016_to_2017,14.9200000000001,24089.49,0.08,26010.94,4.82000000000001,-27.6799999999999,-3.63,109.56,10748.964684771,99.9400000000001,19907.8,0,25146.89,7.97999999999999,4.31000000000006,0.879999999999995,303.79,10708.8676512368
988,Uzbekistan,1995_to_1996,1891.79999999999,2991.31,0.54,4785.91,-97.1999999999989,-6.25,1.33,-1.58999999999997,4410.87706583811,1476.60000000001,-349.849999999991,0.62,564.049999999988,-562.700000000001,-9.06,-1.93,-3.01999999999998,5919.97484847215
989,Uzbekistan,1996_to_1997,-7745.2,-1746.46000000001,-0.92,-9690.85999999999,-199.200000000001,5.11000000000001,-1.83,-9.45000000000005,-1065.98532509529,1891.79999999999,2991.31,0.54,4785.91,-97.1999999999989,-6.25,1.33,-1.58999999999997,4410.87706583811
990,Uzbekistan,1997_to_1998,-3439.89999999999,-2266.84,-0.6,-5643.34,63.3999999999996,-10.88,0,-36,-547.010218393654,-7745.2,-1746.46000000001,-0.92,-9690.85999999999,-199.200000000001,5.11000000000001,-1.83,-9.45000000000005,-1065.98532509529
991,Uzbekistan,1998_to_1999,4844.02,4053.88,-0.21,8560.89999999999,-337,7.01999999999998,0.0100000000000016,-15.85,-2235.99977596189,-3439.89999999999,-2266.84,-0.6,-5643.34,63.3999999999996,-10.88,0,-36,-547.010218393654
992,Uzbekistan,1999_to_2000,11398.98,4553.89,-0.16,15783.01,-176.199999999999,5.42000000000002,-0.0100000000000016,13.99,638.973835050405,4844.02,4053.88,-0.21,8560.89999999999,-337,7.01999999999998,0.0100000000000016,-15.85,-2235.99977596189
993,Uzbekistan,2000_to_2001,2884.91,-730.330000000002,-0.02,1823.28,-331.300000000001,-0.779999999999973,0.0100000000000016,-42.83,-3185.61225521348,11398.98,4553.89,-0.16,15783.01,-176.199999999999,5.42000000000002,-0.0100000000000016,13.99,638.973835050405
994,Uzbekistan,2001_to_2002,1040.84999999999,3143.83,0.0699999999999998,4423.22999999998,243.200000000001,-0.0200000000000387,0,0.349999999999994,-2378.25064862511,2884.91,-730.330000000002,-0.02,1823.28,-331.300000000001,-0.779999999999973,0.0100000000000016,-42.83,-3185.61225521348
995,Uzbekistan,2002_to_2003,1827.19,-4179.32000000001,0.32,-2510.07000000001,-165.300000000001,-17.58,2.88,-22.32,-2534.10617691855,1040.84999999999,3143.83,0.0699999999999998,4423.22999999998,243.200000000001,-0.0200000000000387,0,0.349999999999994,-2378.25064862511
996,Uzbekistan,2003_to_2004,-781.710000000006,-2018.22,0.41,-2761.48999999999,9.30000000000109,1.94,2.59,-10.82,-3523.79025040558,1827.19,-4179.32000000001,0.32,-2510.07000000001,-165.300000000001,-17.58,2.88,-22.32,-2534.10617691855
997,Uzbekistan,2004_to_2005,2279.92000000001,-3958.93999999999,0.6,-2721.98999999999,-1016.9,-17.07,-0.48,-40.75,-843.458455400731,-781.710000000006,-2018.22,0.41,-2761.48999999999,9.30000000000109,1.94,2.59,-10.82,-3523.79025040558
999,Uzbekistan,2006_to_2007,950.630000000005,-171.889999999999,-0.04,803.369999999995,50,-7.21999999999997,-4.92,-29.55,-7287.99925933186,13092.97,2754.09,0.14,15518.44,-352.400000000001,5.83999999999997,0.449999999999999,14.18,-10358.1586976943
1000,Uzbekistan,2007_to_2008,4597.91,9710.34999999999,0.53,14750.54,420.5,14.13,9.93,14.99,-6285.76320230012,950.630000000005,-171.889999999999,-0.04,803.369999999995,50,-7.21999999999997,-4.92,-29.55,-7287.99925933186
